COMMAND    PID   USER   FD      TYPE     DEVICE SIZE/OFF       NODE NAME
panel-8-p 1199 andrej  mem       REG        8,1   350824    6687027 /lib/i386-linux-gnu/libblkid.so.1.1.0
panel-8-p 1199 andrej  mem       REG        8,1    30004    4853053 /usr/lib/i386-linux-gnu/libdatrie.so.1.3.3
panel-8-p 1199 andrej  mem       REG        8,1   185784    4853313 /usr/lib/i386-linux-gnu/libgraphite2.so.3.0.1
panel-8-p 1199 andrej  mem       REG        8,1   584216    6685877 /lib/i386-linux-gnu/libsystemd.so.0.21.0
panel-8-p 1199 andrej  mem       REG        8,1    21908    4852804 /usr/lib/i386-linux-gnu/libXdmcp.so.6.0.0
panel-8-p 1199 andrej  mem       REG        8,1    13696    4852793 /usr/lib/i386-linux-gnu/libXau.so.6.0.0
panel-8-p 1199 andrej  mem       REG        8,1   395796    6687006 /lib/i386-linux-gnu/libmount.so.1.1.0
panel-8-p 1199 andrej  mem       REG        8,1    83768    6686985 /lib/i386-linux-gnu/libresolv-2.27.so
panel-8-p 1199 andrej  mem       REG        8,1   169960    6687157 /lib/i386-linux-gnu/libselinux.so.1
panel-8-p 1199 andrej  mem       REG        8,1   198060    6687042 /lib/i386-linux-gnu/libexpat.so.1.6.7
panel-8-p 1199 andrej  mem       REG        8,1    40368    4853922 /usr/lib/i386-linux-gnu/libthai.so.0.3.0
panel-8-p 1199 andrej  mem       REG        8,1   685920    4853415 /usr/lib/i386-linux-gnu/libharfbuzz.so.0.10702.0
panel-8-p 1199 andrej  mem       REG        8,1   202176    4852895 /usr/lib/i386-linux-gnu/libatspi.so.0.0.1
panel-8-p 1199 andrej  mem       REG        8,1   472372    6687029 /lib/i386-linux-gnu/libpcre.so.3.13.3
panel-8-p 1199 andrej  mem       REG        8,1    13796    6684759 /lib/i386-linux-gnu/libdl-2.27.so
panel-8-p 1199 andrej  mem       REG        8,1    30216    4853162 /usr/lib/i386-linux-gnu/libffi.so.6.0.4
panel-8-p 1199 andrej  mem       REG        8,1   366024    6687165 /lib/i386-linux-gnu/libdbus-1.so.3.19.4
panel-8-p 1199 andrej  mem       REG        8,1   120300    6687068 /lib/i386-linux-gnu/libz.so.1.2.11
panel-8-p 1199 andrej  mem       REG        8,1    42708    4852826 /usr/lib/i386-linux-gnu/libXrender.so.1.3.0
panel-8-p 1199 andrej  mem       REG        8,1    54676    4854067 /usr/lib/i386-linux-gnu/libxcb-render.so.0.0.0
panel-8-p 1199 andrej  mem       REG        8,1   173644    4854079 /usr/lib/i386-linux-gnu/libxcb.so.1.1.0
panel-8-p 1199 andrej  mem       REG        8,1     9612    4854071 /usr/lib/i386-linux-gnu/libxcb-shm.so.0.0.0
panel-8-p 1199 andrej  mem       REG        8,1   230708    4853728 /usr/lib/i386-linux-gnu/libpng16.so.16.34.0
panel-8-p 1199 andrej  mem       REG        8,1   767576    4850931 /usr/lib/i386-linux-gnu/libfreetype.so.6.15.0
panel-8-p 1199 andrej  mem       REG        8,1   710000    4850091 /usr/lib/i386-linux-gnu/libpixman-1.so.0.34.0
panel-8-p 1199 andrej  mem       REG        8,1    34740    6687031 /lib/i386-linux-gnu/librt-2.27.so
panel-8-p 1199 andrej  mem       REG        8,1    80144    4852806 /usr/lib/i386-linux-gnu/libXext.so.6.4.0
panel-8-p 1199 andrej  mem       REG        8,1    51136    4853328 /usr/lib/i386-linux-gnu/libwayland-client.so.0.3.0
panel-8-p 1199 andrej  mem       REG        8,1     5396    4853330 /usr/lib/i386-linux-gnu/libwayland-egl.so.1.0.0
panel-8-p 1199 andrej  mem       REG        8,1    30244    4853623 /usr/lib/i386-linux-gnu/libwayland-cursor.so.0.0.0
panel-8-p 1199 andrej  mem       REG        8,1   276048    4854102 /usr/lib/i386-linux-gnu/libxkbcommon.so.0.0.0
panel-8-p 1199 andrej  mem       REG        8,1     9580    4852802 /usr/lib/i386-linux-gnu/libXdamage.so.1.1.0
panel-8-p 1199 andrej  mem       REG        8,1     9588    4852798 /usr/lib/i386-linux-gnu/libXcomposite.so.1.0.0
panel-8-p 1199 andrej  mem       REG        8,1    42496    4852800 /usr/lib/i386-linux-gnu/libXcursor.so.1.0.2
panel-8-p 1199 andrej  mem       REG        8,1    46628    4852824 /usr/lib/i386-linux-gnu/libXrandr.so.2.2.0
panel-8-p 1199 andrej  mem       REG        8,1     9636    4852816 /usr/lib/i386-linux-gnu/libXinerama.so.1.0.0
panel-8-p 1199 andrej  mem       REG        8,1  1050528    6684760 /lib/i386-linux-gnu/libm-2.27.so
panel-8-p 1199 andrej  mem       REG        8,1  1984508    4850040 /usr/lib/i386-linux-gnu/libgio-2.0.so.0.5600.4
panel-8-p 1199 andrej  mem       REG        8,1   301324    4853204 /usr/lib/i386-linux-gnu/libfontconfig.so.1.10.1
panel-8-p 1199 andrej  mem       REG        8,1   333112    4853694 /usr/lib/i386-linux-gnu/libpango-1.0.so.0.4000.14
panel-8-p 1199 andrej  mem       REG        8,1    91388    4853698 /usr/lib/i386-linux-gnu/libpangoft2-1.0.so.0.4000.14
panel-8-p 1199 andrej  mem       REG        8,1   977688    4853126 /usr/lib/i386-linux-gnu/libepoxy.so.0.0.0
panel-8-p 1199 andrej  mem       REG        8,1   212288    4852885 /usr/lib/i386-linux-gnu/libatk-bridge-2.0.so.0.0.0
panel-8-p 1199 andrej  mem       REG        8,1   152892    4852883 /usr/lib/i386-linux-gnu/libatk-1.0.so.0.22810.1
panel-8-p 1199 andrej  mem       REG        8,1    25884    4852976 /usr/lib/i386-linux-gnu/libcairo-gobject.so.2.11510.0
panel-8-p 1199 andrej  mem       REG        8,1    21904    4852808 /usr/lib/i386-linux-gnu/libXfixes.so.3.1.0
panel-8-p 1199 andrej  mem       REG        8,1    71288    4852814 /usr/lib/i386-linux-gnu/libXi.so.6.1.0
panel-8-p 1199 andrej  mem       REG        8,1  1344352    4849863 /usr/lib/i386-linux-gnu/libX11.so.6.3.0
panel-8-p 1199 andrej  mem       REG        8,1    54540    4853696 /usr/lib/i386-linux-gnu/libpangocairo-1.0.so.0.4000.14
panel-8-p 1199 andrej  mem       REG        8,1  1942936    6684756 /lib/i386-linux-gnu/libc-2.27.so
panel-8-p 1199 andrej  mem       REG        8,1   146980    6684770 /lib/i386-linux-gnu/libpthread-2.27.so
panel-8-p 1199 andrej  mem       REG        8,1  1243176    4850074 /usr/lib/i386-linux-gnu/libglib-2.0.so.0.5600.4
panel-8-p 1199 andrej  mem       REG        8,1    54536    4854093 /usr/lib/i386-linux-gnu/libxfce4util.so.7.0.0
panel-8-p 1199 andrej  mem       REG        8,1    13580    4850103 /usr/lib/i386-linux-gnu/libgmodule-2.0.so.0.5600.4
panel-8-p 1199 andrej  mem       REG        8,1   386420    4850927 /usr/lib/i386-linux-gnu/libgobject-2.0.so.0.5600.4
panel-8-p 1199 andrej  mem       REG        8,1   173376    4853056 /usr/lib/i386-linux-gnu/libdbus-glib-1.so.2.3.4
panel-8-p 1199 andrej  mem       REG        8,1   170012    4853254 /usr/lib/i386-linux-gnu/libgdk_pixbuf-2.0.so.0.3611.0
panel-8-p 1199 andrej  mem       REG        8,1  1363668    4852978 /usr/lib/i386-linux-gnu/libcairo.so.2.11510.0
panel-8-p 1199 andrej  mem       REG        8,1  1071836    4853250 /usr/lib/i386-linux-gnu/libgdk-3.so.0.2200.30
panel-8-p 1199 andrej  mem       REG        8,1  8444952    4853389 /usr/lib/i386-linux-gnu/libgtk-3.so.0.2200.30
panel-8-p 1199 andrej  mem       REG        8,1    91444    4854087 /usr/lib/i386-linux-gnu/libxfce4panel-2.0.so.4.0.0
panel-8-p 1199 andrej  DEL       REG       0,54                  24 /run/user/1000/dconf/user
panel-8-p 1199 andrej  mem       REG        8,1    79172    4981460 /usr/lib/i386-linux-gnu/xfce4/panel/plugins/libxfce4powermanager.so
panel-8-p 1199 andrej  mem       REG        8,1   159956    6684678 /lib/i386-linux-gnu/ld-2.27.so
panel-8-p 1199 andrej    0r      CHR        1,3      0t0          6 /dev/null
panel-8-p 1199 andrej    1w      CHR        1,3      0t0          6 /dev/null
panel-8-p 1199 andrej    2w      REG        8,1    11144    6037958 /home/andrej/.xsession-errors
panel-8-p 1199 andrej    3u     unix 0xf46be700      0t0      29814 type=STREAM
panel-8-p 1199 andrej    4u  a_inode       0,14        0      12186 [eventfd]
panel-8-p 1199 andrej    5u  a_inode       0,14        0      12186 [eventfd]
panel-8-p 1199 andrej    6u     unix 0xebf2db00      0t0      29891 type=STREAM
panel-8-p 1199 andrej    7u  a_inode       0,14        0      12186 [eventfd]
panel-8-p 1199 andrej    8u     unix 0xebf2f000      0t0      29889 type=STREAM
panel-8-p 1199 andrej    9u  a_inode       0,14        0      12186 [eventfd]
panel-8-p 1199 andrej   10u     unix 0xebf2d500      0t0      29893 type=STREAM
panel-8-p 1199 andrej   11u  a_inode       0,14        0      12186 [eventfd]
panel-8-p 1199 andrej   12u     unix 0xebe03600      0t0      30940 type=STREAM
gvfs-udis 1202 andrej  cwd       DIR        8,1     4096    6043058 /home/andrej
gvfs-udis 1202 andrej  rtd       DIR        8,1     4096          2 /
gvfs-udis 1202 andrej  txt       REG        8,1   186076    4852621 /usr/lib/gvfs/gvfs-udisks2-volume-monitor
gvfs-udis 1202 andrej  mem       REG        8,1    50784    6684765 /lib/i386-linux-gnu/libnss_files-2.27.so
gvfs-udis 1202 andrej  mem       REG        8,1    96064    6684762 /lib/i386-linux-gnu/libnsl-2.27.so
gvfs-udis 1202 andrej  mem       REG        8,1    50796    6684767 /lib/i386-linux-gnu/libnss_nis-2.27.so
gvfs-udis 1202 andrej  mem       REG        8,1   238900    4855983 /usr/lib/i386-linux-gnu/gvfs/libgvfscommon.so
gvfs-udis 1202 andrej  mem       REG        8,1    34608    6684763 /lib/i386-linux-gnu/libnss_compat-2.27.so
gvfs-udis 1202 andrej  mem       REG        8,1    45172    5249776 /usr/share/locale-langpack/ru/LC_MESSAGES/udisks2.mo
gvfs-udis 1202 andrej  mem       REG        8,1   234908    4855560 /usr/lib/i386-linux-gnu/gio/modules/libgvfsdbus.so
gvfs-udis 1202 andrej  mem       REG        8,1   193089    5249678 /usr/share/locale-langpack/ru/LC_MESSAGES/libc.mo
gvfs-udis 1202 andrej  mem       REG        8,1   149637    5243103 /usr/share/locale-langpack/ru/LC_MESSAGES/glib20.mo
gvfs-udis 1202 andrej  mem       REG        8,1  4257552    4856262 /usr/lib/locale/locale-archive
gvfs-udis 1202 andrej  mem       REG        8,1    30324    6687218 /lib/i386-linux-gnu/libuuid.so.1.3.0
gvfs-udis 1202 andrej  mem       REG        8,1    91524    6687056 /lib/i386-linux-gnu/libgpg-error.so.0.22.0
gvfs-udis 1202 andrej  mem       REG        8,1   350824    6687027 /lib/i386-linux-gnu/libblkid.so.1.1.0
gvfs-udis 1202 andrej  mem       REG        8,1    13796    6684759 /lib/i386-linux-gnu/libdl-2.27.so
gvfs-udis 1202 andrej  mem       REG        8,1   914752    6687046 /lib/i386-linux-gnu/libgcrypt.so.20.2.1
gvfs-udis 1202 andrej  mem       REG        8,1    83308    4850820 /usr/lib/i386-linux-gnu/liblz4.so.1.7.1
gvfs-udis 1202 andrej  mem       REG        8,1   169496    6687183 /lib/i386-linux-gnu/liblzma.so.5.2.2
gvfs-udis 1202 andrej  mem       REG        8,1    34740    6687031 /lib/i386-linux-gnu/librt-2.27.so
gvfs-udis 1202 andrej  mem       REG        8,1   128472    6686334 /lib/i386-linux-gnu/libudev.so.1.6.9
gvfs-udis 1202 andrej  mem       REG        8,1   472372    6687029 /lib/i386-linux-gnu/libpcre.so.3.13.3
gvfs-udis 1202 andrej  mem       REG        8,1    30216    4853162 /usr/lib/i386-linux-gnu/libffi.so.6.0.4
gvfs-udis 1202 andrej  mem       REG        8,1   395796    6687006 /lib/i386-linux-gnu/libmount.so.1.1.0
gvfs-udis 1202 andrej  mem       REG        8,1    83768    6686985 /lib/i386-linux-gnu/libresolv-2.27.so
gvfs-udis 1202 andrej  mem       REG        8,1   169960    6687157 /lib/i386-linux-gnu/libselinux.so.1
gvfs-udis 1202 andrej  mem       REG        8,1   120300    6687068 /lib/i386-linux-gnu/libz.so.1.2.11
gvfs-udis 1202 andrej  mem       REG        8,1    13580    4850103 /usr/lib/i386-linux-gnu/libgmodule-2.0.so.0.5600.4
gvfs-udis 1202 andrej  mem       REG        8,1  1942936    6684756 /lib/i386-linux-gnu/libc-2.27.so
gvfs-udis 1202 andrej  mem       REG        8,1   146980    6684770 /lib/i386-linux-gnu/libpthread-2.27.so
gvfs-udis 1202 andrej  mem       REG        8,1   357720    4853829 /usr/lib/i386-linux-gnu/libsecret-1.so.0.0.0
gvfs-udis 1202 andrej  mem       REG        8,1   584216    6685877 /lib/i386-linux-gnu/libsystemd.so.0.21.0
gvfs-udis 1202 andrej  mem       REG        8,1    42292    4853401 /usr/lib/i386-linux-gnu/libgudev-1.0.so.0.2.0
gvfs-udis 1202 andrej  mem       REG        8,1   481480    4853946 /usr/lib/i386-linux-gnu/libudisks2.so.0.0.0
gvfs-udis 1202 andrej  mem       REG        8,1  1243176    4850074 /usr/lib/i386-linux-gnu/libglib-2.0.so.0.5600.4
gvfs-udis 1202 andrej  mem       REG        8,1   386420    4850927 /usr/lib/i386-linux-gnu/libgobject-2.0.so.0.5600.4
gvfs-udis 1202 andrej  mem       REG        8,1  1984508    4850040 /usr/lib/i386-linux-gnu/libgio-2.0.so.0.5600.4
gvfs-udis 1202 andrej  mem       REG        8,1    26374    4852142 /usr/lib/i386-linux-gnu/gconv/gconv-modules.cache
gvfs-udis 1202 andrej  mem       REG        8,1    50498    5245543 /usr/share/locale-langpack/ru/LC_MESSAGES/gvfs.mo
gvfs-udis 1202 andrej  mem       REG        8,1   159956    6684678 /lib/i386-linux-gnu/ld-2.27.so
gvfs-udis 1202 andrej    0r      CHR        1,3      0t0          6 /dev/null
gvfs-udis 1202 andrej    1u     unix 0xebcbdb00      0t0      29624 type=STREAM
gvfs-udis 1202 andrej    2u     unix 0xebcbdb00      0t0      29624 type=STREAM
gvfs-udis 1202 andrej    3u  a_inode       0,14        0      12186 [eventfd]
gvfs-udis 1202 andrej    4u  a_inode       0,14        0      12186 [eventfd]
gvfs-udis 1202 andrej    5u     unix 0xebcbd500      0t0      29625 type=STREAM
gvfs-udis 1202 andrej    6u  a_inode       0,14        0      12186 [eventfd]
gvfs-udis 1202 andrej    7u     sock        0,9      0t0      29644 protocol: NETLINK
gvfs-udis 1202 andrej    8u     unix 0xebc12700      0t0      28646 type=STREAM
gvfs-udis 1202 andrej    9r  a_inode       0,14        0      12186 inotify
gvfs-udis 1202 andrej   10r      REG        0,5        0      28648 /proc/1202/mountinfo
panel-9-p 1203 andrej  cwd       DIR        8,1     4096    6043058 /home/andrej
panel-9-p 1203 andrej  rtd       DIR        8,1     4096          2 /
panel-9-p 1203 andrej  txt       REG        8,1    25964    4981431 /usr/lib/i386-linux-gnu/xfce4/panel/wrapper-2.0
panel-9-p 1203 andrej  DEL       REG        0,1                  28 /SYSV00000000
panel-9-p 1203 andrej  mem       REG        8,1   116256    6687052 /lib/i386-linux-gnu/libgcc_s.so.1
panel-9-p 1203 andrej  mem       REG        8,1  1582360    4853896 /usr/lib/i386-linux-gnu/libstdc++.so.6.0.25
panel-9-p 1203 andrej  mem       REG        8,1 26903600    4851792 /usr/lib/i386-linux-gnu/libicudata.so.60.2
panel-9-p 1203 andrej  mem       REG        8,1  1820016    4851797 /usr/lib/i386-linux-gnu/libicuuc.so.60.2
panel-9-p 1203 andrej  mem       REG        8,1  2011260    4854027 /usr/lib/i386-linux-gnu/libxml2.so.2.9.4
panel-9-p 1203 andrej  mem       REG        8,1   271776    4853035 /usr/lib/i386-linux-gnu/libcroco-0.6.so.3.0.1
panel-9-p 1203 andrej  mem       REG        8,1   267704    4853803 /usr/lib/i386-linux-gnu/librsvg-2.so.2.40.20
panel-9-p 1203 andrej  mem       REG        8,1    32540    5243027 /usr/share/locale-langpack/ru/LC_MESSAGES/gdk-pixbuf.mo
panel-9-p 1203 andrej  mem       REG        8,1     9460    4855548 /usr/lib/i386-linux-gnu/gdk-pixbuf-2.0/2.10.0/loaders/libpixbufloader-svg.so
panel-9-p 1203 andrej  mem       REG        8,1   138008    5244014 /usr/share/mime/mime.cache
panel-9-p 1203 andrej  mem       REG        8,1    35776    5900864 /usr/share/icons/Adwaita/icon-theme.cache
panel-9-p 1203 andrej  mem       REG        8,1    27064    5900256 /usr/share/icons/hicolor/icon-theme.cache
panel-9-p 1203 andrej  mem       REG        8,1    90568    5900254 /usr/share/icons/gnome/icon-theme.cache
panel-9-p 1203 andrej  mem       REG        8,1   214144    5913959 /usr/share/icons/elementary-xfce/icon-theme.cache
panel-9-p 1203 andrej  mem       REG        8,1    13892    5925298 /usr/share/icons/elementary-xfce-dark/icon-theme.cache
panel-9-p 1203 andrej  mem       REG        8,1    41388    5925302 /usr/share/icons/elementary-xfce-darker/icon-theme.cache
panel-9-p 1203 andrej  DEL       REG        0,1               30958 /memfd:pulseaudio
panel-9-p 1203 andrej  DEL       REG        0,1               28490 /memfd:pulseaudio
panel-9-p 1203 andrej  DEL       REG        0,1               30030 /memfd:pulseaudio
panel-9-p 1203 andrej  mem       REG        8,1      532    6685770 /home/andrej/.local/share/mime/mime.cache
panel-9-p 1203 andrej  mem       REG        8,1   455188    5639237 /usr/share/fonts/truetype/noto/NotoSans-Regular.ttf
panel-9-p 1203 andrej  mem       REG        8,1    31960     262500 /var/cache/fontconfig/945677eb7aeaf62f1d50efc3fb3ec7d8-le32d4.cache-7
panel-9-p 1203 andrej  mem       REG        8,1    14920     262470 /var/cache/fontconfig/2300eef321c393bfd76478a5c0e95b23-le32d4.cache-7
panel-9-p 1203 andrej  mem       REG        8,1     2568     262463 /var/cache/fontconfig/0d8c3b2ac0904cb8a57a757ad11a4a08-le32d4.cache-7
panel-9-p 1203 andrej  mem       REG        8,1    61192     262460 /var/cache/fontconfig/04aabc0a78ac019cf9454389977116d2-le32d4.cache-7
panel-9-p 1203 andrej  mem       REG        8,1     2576     262467 /var/cache/fontconfig/1ac9eb803944fde146138c791f5cc56a-le32d4.cache-7
panel-9-p 1203 andrej  mem       REG        8,1     1208     262520 /var/cache/fontconfig/dc05db6664285cc2f12bf69c139ae4c3-le32d4.cache-7
panel-9-p 1203 andrej  mem       REG        8,1     3368     262464 /var/cache/fontconfig/14a5e22175779b556eaa434240950366-le32d4.cache-7
panel-9-p 1203 andrej  mem       REG        8,1     1312     262492 /var/cache/fontconfig/660208299946a285a940457d1287da33-le32d4.cache-7
panel-9-p 1203 andrej  mem       REG        8,1     3344     262483 /var/cache/fontconfig/4f3e3037c9980c83b53a9351efadef62-le32d4.cache-7
panel-9-p 1203 andrej  mem       REG        8,1     4472     262497 /var/cache/fontconfig/767a8244fc0220cfb567a839d0392e0b-le32d4.cache-7
panel-9-p 1203 andrej  mem       REG        8,1     1880     271511 /var/cache/fontconfig/4794a0821666d79190d59a36cb4f44b5-le32d4.cache-7
panel-9-p 1203 andrej  mem       REG        8,1   168360     262461 /var/cache/fontconfig/0bd3dc0958fa2205aaaa8ebb13e2872b-le32d4.cache-7
panel-9-p 1203 andrej  mem       REG        8,1   187464     262752 /var/cache/fontconfig/365b55f210c0a22e9a19e35191240f32-le32d4.cache-7
panel-9-p 1203 andrej  mem       REG        8,1    12976     262521 /var/cache/fontconfig/def309198bfa603429122923fa2bb2d4-le32d4.cache-7
panel-9-p 1203 andrej  mem       REG        8,1     1376     262508 /var/cache/fontconfig/b872e6e592da6075ffa4ab0a1fcc0c75-le32d4.cache-7
panel-9-p 1203 andrej  mem       REG        8,1     1416     262526 /var/cache/fontconfig/f6d4eedfaab2589bde49f7a3ff831d22-le32d4.cache-7
panel-9-p 1203 andrej  mem       REG        8,1     1472     262490 /var/cache/fontconfig/589f83ef4c36d296ce6e1c846f468f08-le32d4.cache-7
panel-9-p 1203 andrej  mem       REG        8,1     1384     262510 /var/cache/fontconfig/bab58bb527bb656aaa9f116d68a48d89-le32d4.cache-7
panel-9-p 1203 andrej  mem       REG        8,1     1304     262468 /var/cache/fontconfig/2171a34dccabdb6bcbbc728186263178-le32d4.cache-7
panel-9-p 1203 andrej  mem       REG        8,1     1320     262511 /var/cache/fontconfig/c5c45a61289222e0d30b1a26ef4effbe-le32d4.cache-7
panel-9-p 1203 andrej  mem       REG        8,1     1312     262506 /var/cache/fontconfig/aec30016f93e1b46d1a973dce0d74068-le32d4.cache-7
panel-9-p 1203 andrej  mem       REG        8,1     1392     262476 /var/cache/fontconfig/3f589640d34b7dc9042c8d453f7c8b9c-le32d4.cache-7
panel-9-p 1203 andrej  mem       REG        8,1     1616     262465 /var/cache/fontconfig/16c2fda60d1b4b719f4b3d06fd951d25-le32d4.cache-7
panel-9-p 1203 andrej  mem       REG        8,1    14192     262503 /var/cache/fontconfig/9d2451b1fd30e5bffe8383fd27c35478-le32d4.cache-7
panel-9-p 1203 andrej  mem       REG        8,1     1312     262505 /var/cache/fontconfig/a48eab177a16e4f3713381162db2f3e9-le32d4.cache-7
panel-9-p 1203 andrej  mem       REG        8,1     1320     262486 /var/cache/fontconfig/564b2e68ac9bc4e36a6f7f6d6125ec1c-le32d4.cache-7
panel-9-p 1203 andrej  mem       REG        8,1    17608     262471 /var/cache/fontconfig/3047814df9a2f067bd2d96a2b9c36e5a-le32d4.cache-7
panel-9-p 1203 andrej  mem       REG        8,1     2320     262487 /var/cache/fontconfig/56cf4f4769d0f4abc89a4895d7bd3ae1-le32d4.cache-7
panel-9-p 1203 andrej  mem       REG        8,1     2360     262509 /var/cache/fontconfig/b9d506c9ac06c20b433354fa67a72993-le32d4.cache-7
panel-9-p 1203 andrej  mem       REG        8,1    15520     262507 /var/cache/fontconfig/b47c4e1ecd0709278f4910c18777a504-le32d4.cache-7
panel-9-p 1203 andrej  mem       REG        8,1    62048     262517 /var/cache/fontconfig/d52a8644073d54c13679302ca1180695-le32d4.cache-7
panel-9-p 1203 andrej  mem       REG        8,1     2296     262474 /var/cache/fontconfig/370e5b74bf5dafc30834de68e24a87a4-le32d4.cache-7
panel-9-p 1203 andrej  mem       REG        8,1     1448     262495 /var/cache/fontconfig/6b2c5944714ca7831b25bed9e85cb5c8-le32d4.cache-7
panel-9-p 1203 andrej  mem       REG        8,1     1336     262516 /var/cache/fontconfig/d5178ab6d91b49bf20a416737dcea9e8-le32d4.cache-7
panel-9-p 1203 andrej  mem       REG        8,1     1376     262485 /var/cache/fontconfig/551ecf3b0e8b0bca0f25c0944f561853-le32d4.cache-7
panel-9-p 1203 andrej  mem       REG        8,1     6560     262525 /var/cache/fontconfig/f259c2cffa685e28062317905db73c4a-le32d4.cache-7
panel-9-p 1203 andrej  mem       REG        8,1   238900    4855983 /usr/lib/i386-linux-gnu/gvfs/libgvfscommon.so
panel-9-p 1203 andrej  mem       REG        8,1   234908    4855560 /usr/lib/i386-linux-gnu/gio/modules/libgvfsdbus.so
panel-9-p 1203 andrej  mem       REG        8,1   413456    6559360 /usr/share/themes/Greybird/gtk-3.0/gtk.gresource
panel-9-p 1203 andrej  mem       REG        8,1     3936     262484 /var/cache/fontconfig/550f3886151c940c12a5ed35f6a00586-le32d4.cache-7
panel-9-p 1203 andrej  mem       REG        8,1     7232     262493 /var/cache/fontconfig/674d1711f2d1d2a09646eb0bdcadee49-le32d4.cache-7
panel-9-p 1203 andrej  mem       REG        8,1     2416     262477 /var/cache/fontconfig/3f7329c5293ffd510edef78f73874cfd-le32d4.cache-7
panel-9-p 1203 andrej  mem       REG        8,1    11904     262518 /var/cache/fontconfig/d589a48862398ed80a3d6066f4f56f4c-le32d4.cache-7
panel-9-p 1203 andrej  mem       REG        8,1     3112     262472 /var/cache/fontconfig/30829fa25452a46451e813d634d7f916-le32d4.cache-7
panel-9-p 1203 andrej  mem       REG        8,1     1944     262462 /var/cache/fontconfig/0c9eb80ebd1c36541ebe2852d3bb0c49-le32d4.cache-7
panel-9-p 1203 andrej  mem       REG        8,1     1248     262469 /var/cache/fontconfig/22368d551a680bfe5a62c02760edf4ea-le32d4.cache-7
panel-9-p 1203 andrej  mem       REG        8,1     1624     262482 /var/cache/fontconfig/4d9c95eba1cb85bbcf2878543262124a-le32d4.cache-7
panel-9-p 1203 andrej  mem       REG        8,1     1208     262499 /var/cache/fontconfig/85e0a52ce643a7ba2ae53e5d6949cead-le32d4.cache-7
panel-9-p 1203 andrej  mem       REG        8,1     1600     262479 /var/cache/fontconfig/49f0de54bdd920fe4f0dfd4cbac43e6b-le32d4.cache-7
panel-9-p 1203 andrej  mem       REG        8,1     1216     262527 /var/cache/fontconfig/f6e6e0a5c3d2f6ae0c0c2e0ecd42a997-le32d4.cache-7
panel-9-p 1203 andrej  mem       REG        8,1     1360     262480 /var/cache/fontconfig/4b2eda6bb976bda485cb2176619421d5-le32d4.cache-7
panel-9-p 1203 andrej  mem       REG        8,1    47216     262502 /var/cache/fontconfig/9b89f8e3dae116d678bbf48e5f21f69b-le32d4.cache-7
panel-9-p 1203 andrej  mem       REG        8,1    26312     262514 /var/cache/fontconfig/d0972c3d32f097851eb916381fc38920-le32d4.cache-7
panel-9-p 1203 andrej  mem       REG        8,1     7168     262522 /var/cache/fontconfig/e13b20fdb08344e0e664864cc2ede53d-le32d4.cache-7
panel-9-p 1203 andrej  mem       REG        8,1    83023    5249727 /usr/share/locale-langpack/ru/LC_MESSAGES/pulseaudio.mo
panel-9-p 1203 andrej  mem       REG        8,1   115225    5636547 /usr/share/glib-2.0/schemas/gschemas.compiled
panel-9-p 1203 andrej  mem       REG        8,1   149637    5243103 /usr/share/locale-langpack/ru/LC_MESSAGES/glib20.mo
panel-9-p 1203 andrej  mem       REG        8,1    79100    4853417 /usr/lib/i386-linux-gnu/libappmenu-gtk3-parser.so.0
panel-9-p 1203 andrej  mem       REG        8,1    13514    5242918 /usr/share/locale-langpack/ru/LC_MESSAGES/atk10.mo
panel-9-p 1203 andrej  DEL       REG        8,1             6560500 /home/andrej/.config/dconf/user
panel-9-p 1203 andrej  mem       REG        8,1    51164    4855555 /usr/lib/i386-linux-gnu/gio/modules/libdconfsettings.so
panel-9-p 1203 andrej  mem       REG        8,1    34100    4853419 /usr/lib/i386-linux-gnu/gtk-3.0/modules/libappmenu-gtk-module.so
panel-9-p 1203 andrej  mem       REG        8,1   274783    5245357 /usr/share/locale-langpack/ru/LC_MESSAGES/gtk30-properties.mo
panel-9-p 1203 andrej  mem       REG        8,1   193089    5249678 /usr/share/locale-langpack/ru/LC_MESSAGES/libc.mo
panel-9-p 1203 andrej  mem       REG        8,1   109258    5245541 /usr/share/locale-langpack/ru/LC_MESSAGES/gtk30.mo
panel-9-p 1203 andrej  mem       REG        8,1  4257552    4856262 /usr/lib/locale/locale-archive
panel-9-p 1203 andrej  mem       REG        8,1   566684    4853999 /usr/lib/i386-linux-gnu/libvorbisenc.so.2.0.11
panel-9-p 1203 andrej  mem       REG        8,1   169428    4853997 /usr/lib/i386-linux-gnu/libvorbis.so.0.4.8
panel-9-p 1203 andrej  mem       REG        8,1    29920    4853663 /usr/lib/i386-linux-gnu/libogg.so.0.8.2
panel-9-p 1203 andrej  mem       REG        8,1   394560    4850170 /usr/lib/i386-linux-gnu/libFLAC.so.8.3.0
panel-9-p 1203 andrej  mem       REG        8,1    96064    6684762 /lib/i386-linux-gnu/libnsl-2.27.so
panel-9-p 1203 andrej  mem       REG        8,1     5228    4853332 /usr/lib/i386-linux-gnu/libX11-xcb.so.1.0.0
panel-9-p 1203 andrej  mem       REG        8,1    17864    4854075 /usr/lib/i386-linux-gnu/libxcb-util.so.1.0.0
panel-9-p 1203 andrej  mem       REG        8,1    67316    6684698 /lib/i386-linux-gnu/libapparmor.so.1.4.2
